时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),温度(℃)
 10:26:56.371,COM3, -0.206, 0.958, -0.021, -2.686, 3.845, 0.427, 90.873, 13.969, -61.408, 47.06,
 10:26:56.371,COM3, -0.193, 0.958, -0.021, -2.686, 3.845, 0.427, 90.857, 13.958, -61.370, 47.06,
 10:26:56.371,COM3, -0.193, 0.973, -0.029, -2.502, 3.662, 1.038, 90.840, 13.942, -61.337, 47.07,
 10:26:56.371,COM3, -0.178, 0.973, -0.029, -2.502, 3.662, 1.038, 90.824, 13.925, -61.298, 47.07,
 10:26:56.371,COM3, -0.178, 0.971, -0.029, -2.563, 3.906, 1.282, 90.813, 13.903, -61.265, 47.08,
 10:26:56.371,COM3, -0.159, 0.971, -0.029, -2.563, 3.906, 1.282, 90.797, 13.881, -61.227, 47.08,
 10:26:56.371,COM3, -0.159, 0.970, -0.033, -1.526, 3.845, 1.892, 90.791, 13.854, -61.188, 47.07,
 10:26:56.371,COM3, -0.126, 0.970, -0.033, -1.526, 3.845, 1.892, 90.786, 13.821, -61.150, 47.07,
 10:26:56.371,COM3, -0.126, 0.989, -0.038, -0.732, 3.052, 2.747, 90.786, 13.782, -61.117, 47.07,
 10:26:56.452,COM3, -0.092, 0.989, -0.038, -0.732, 3.052, 2.747, 90.791, 13.738, -61.089, 47.07,
 10:26:56.452,COM3, -0.092, 1.004, -0.038, -0.427, 0.854, 4.028, 90.797, 13.683, -61.073, 47.07,
 10:26:56.452,COM3, -0.048, 1.004, -0.038, -0.427, 0.854, 4.028, 90.797, 13.623, -61.068, 47.07,
 10:26:56.452,COM3, -0.048, 1.015, -0.038, 0.000, -0.854, 5.859, 90.797, 13.552, -61.073, 47.07,
 10:26:56.452,COM3, 0.044, 1.015, -0.038, 0.000, -0.854, 5.859, 90.802, 13.464, -61.084, 47.07,
 10:26:56.452,COM3, 0.044, 1.027, -0.029, -0.183, -0.366, 8.423, 90.807, 13.359, -61.089, 47.07,
