时间,设备名称,加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),温度(℃)
 10:23:35.556,COM3, -0.271, -0.969, -0.092, 3.296, 2.808, -0.671, -96.004, 17.100, -25.258, 47.47,
 10:23:35.556,COM3, -0.271, -0.970, -0.099, 3.052, 2.625, -1.160, -95.977, 17.078, -25.258, 47.47,
 10:23:35.556,COM3, -0.272, -0.970, -0.099, 3.052, 2.625, -1.160, -95.944, 17.051, -25.252, 47.47,
 10:23:35.556,COM3, -0.272, -0.972, -0.104, 2.563, 1.831, -1.160, -95.916, 17.029, -25.247, 47.47,
 10:23:35.556,COM3, -0.278, -0.972, -0.104, 2.563, 1.831, -1.160, -95.894, 17.007, -25.236, 47.47,
 10:23:35.556,COM3, -0.278, -0.973, -0.104, 2.136, 1.221, -1.404, -95.867, 16.985, -25.219, 47.47,
 10:23:35.556,COM3, -0.279, -0.973, -0.104, 2.136, 1.221, -1.404, -95.845, 16.957, -25.203, 47.47,
 10:23:35.556,COM3, -0.279, -0.973, -0.104, 1.526, 0.732, -2.258, -95.828, 16.930, -25.186, 47.47,
 10:23:35.556,COM3, -0.278, -0.973, -0.104, 1.526, 0.732, -2.258, -95.812, 16.902, -25.159, 47.47,
 10:23:35.642,COM3, -0.278, -0.974, -0.101, 0.793, 0.610, -2.991, -95.801, 16.870, -25.137, 47.47,
 10:23:35.642,COM3, -0.278, -0.974, -0.101, 0.793, 0.610, -2.991, -95.790, 16.831, -25.115, 47.47,
 10:23:35.642,COM3, -0.278, -0.975, -0.098, 0.244, 1.587, -3.052, -95.784, 16.793, -25.093, 47.48,
 10:23:35.642,COM3, -0.280, -0.975, -0.098, 0.244, 1.587, -3.052, -95.784, 16.754, -25.076, 47.48,
 10:23:35.642,COM3, -0.280, -0.978, -0.094, 0.061, 3.296, -2.563, -95.790, 16.716, -25.076, 47.47,
 10:23:35.642,COM3, -0.281, -0.978, -0.094, 0.061, 3.296, -2.563, -95.795, 16.683, -25.076, 47.47,
 10:23:35.642,COM3, -0.281, -0.984, -0.093, 0.427, 4.456, -1.892, -95.801, 16.650, -25.087, 47.47,
 10:23:35.642,COM3, -0.279, -0.984, -0.093, 0.427, 4.456, -1.892, -95.812, 16.622, -25.109, 47.47,
